user_id,restaurant_id,order_date,year,month,day,sales_qty,total_orders,sales_amount,total_sales,currency
62416,34618,2017-10-10,2017,10,10,60,60,15875,15875,INR
94045,524690,2017-10-10,2017,10,10,66,66,33231,33231,INR
11559,427063,2017-10-10,2017,10,10,1,1,60,60,INR
84878,567369,2017-10-10,2017,10,10,2,2,1079,1079,INR
36921,554152,2017-10-10,2017,10,10,1,1,329,329,INR
18052,476198,2017-10-10,2017,10,10,1,1,83,83,INR
68478,15442,2017-10-10,2017,10,10,20,20,3731,3731,INR
3622,554192,2017-10-10,2017,10,10,3,3,2769,2769,INR
31069,544624,2017-10-10,2017,10,10,3,3,2653,2653,INR
93845,358260,2017-10-10,2017,10,10,17,17,21477,21477,INR
79843,575587,2017-10-10,2017,10,10,100,100,71528,71528,INR
86086,578854,2017-10-10,2017,10,10,1,1,477,477,INR
81656,560160,2017-10-10,2017,10,10,5,5,9361,9361,INR
93894,140941,2017-10-10,2017,10,10,1,1,116,116,INR
67661,562603,2017-10-10,2017,10,10,110,110,39778,39778,INR
88336,22119,2017-10-10,2017,10,10,13,13,11796,11796,INR
73538,518057,2017-10-10,2017,10,10,10,10,9144,9144,INR
96850,133691,2017-10-10,2017,10,10,22,22,5907,5907,INR
18105,420530,2017-10-10,2017,10,10,10,10,1898,1898,INR
66052,571161,2017-10-10,2017,10,10,5,5,4148,4148,INR
97947,144180,2017-10-10,2017,10,10,10,10,1694,1694,INR
17610,197408,2017-10-10,2017,10,10,7,7,898,898,INR
20617,430595,2017-10-10,2017,10,10,6,6,579,579,INR
50866,546664,2017-10-10,2017,10,10,11,11,1389,1389,INR
38283,572118,2017-10-10,2017,10,10,224,224,10528,10528,INR
50659,391850,2017-10-10,2017,10,10,35,35,2995,2995,INR
52384,519877,2017-10-10,2017,10,10,70,70,6130,6130,INR
8853,556019,2017-10-10,2017,10,10,11,11,1333,1333,INR
1410,1216,2017-10-10,2017,10,10,11,11,898,898,INR
52064,41828,2017-10-10,2017,10,10,2,2,204,204,INR
86048,399032,2017-10-10,2017,10,10,1,1,148,148,INR
5056,209193,2017-10-10,2017,10,10,40,40,5903,5903,INR
64267,320470,2017-10-10,2017,10,10,1,1,111,111,INR
32894,559226,2017-10-10,2017,10,10,1,1,97,97,INR
81109,561309,2017-10-10,2017,10,10,3,3,366,366,INR
76703,1078,2017-10-10,2017,10,10,4,4,366,366,INR
56073,51389,2017-10-10,2017,10,10,1,1,65,65,INR
95377,399811,2017-10-10,2017,10,10,1,1,69,69,INR
90219,337001,2017-10-10,2017,10,10,1,1,116,116,INR
28393,364080,2017-10-10,2017,10,10,1,1,162,162,INR
56233,338306,2017-10-10,2017,10,10,1,1,116,116,INR
59059,433270,2017-10-10,2017,10,10,1,1,236,236,INR
3748,565951,2017-10-10,2017,10,10,2,2,1116,1116,INR
77081,70144,2017-10-10,2017,10,10,1,1,111,111,INR
8752,514919,2017-10-10,2017,10,10,1,1,74,74,INR
69163,431688,2017-10-10,2017,10,10,1,1,125,125,INR
12780,355026,2017-10-10,2017,10,10,1,1,102,102,INR
26273,403248,2017-10-10,2017,10,10,2,2,208,208,INR
61302,544082,2017-10-10,2017,10,10,1,1,366,366,INR
43124,308515,2017-10-10,2017,10,10,1,1,204,204,INR
71652,4903,2017-10-10,2017,10,10,10,10,1500,1500,INR
75880,337226,2017-10-10,2017,10,10,3,3,630,630,INR
19343,10359,2017-10-10,2017,10,10,1,1,65,65,INR
65117,421319,2017-10-10,2017,10,10,1,1,60,60,INR
2562,473485,2017-10-10,2017,10,10,1,1,97,97,INR
43386,550212,2017-10-10,2017,10,10,1,1,51,51,INR
64795,106499,2017-10-10,2017,10,10,1,1,106,106,INR
38562,519457,2017-10-10,2017,10,10,33,33,3556,3556,INR
38053,59056,2017-10-10,2017,10,10,1,1,352,352,INR
19098,258542,2017-10-10,2017,10,10,1,1,125,125,INR
97138,373809,2017-10-10,2017,10,10,1,1,130,130,INR
19187,157069,2017-10-10,2017,10,10,1,1,79,79,INR
24271,316635,2017-10-10,2017,10,10,7,7,1255,1255,INR
49839,396171,2017-10-10,2017,10,10,5,5,1431,1431,INR
14315,344930,2017-10-10,2017,10,10,1,1,106,106,INR
51691,513002,2017-10-10,2017,10,10,1,1,134,134,INR
74403,542800,2017-10-10,2017,10,10,1,1,292,292,INR
43661,342079,2017-10-10,2017,10,10,1,1,394,394,INR
40173,9748,2017-10-10,2017,10,10,1,1,269,269,INR
87248,219030,2017-10-10,2017,10,10,1,1,472,472,INR
37839,470927,2017-10-10,2017,10,10,1,1,148,148,INR
70012,338477,2017-10-10,2017,10,10,1,1,51,51,INR
56367,542062,2017-10-10,2017,10,10,1,1,60,60,INR
40566,509273,2017-10-10,2017,10,10,1,1,32,32,INR
87643,59916,2017-10-10,2017,10,10,1,1,269,269,INR
21098,500929,2017-10-10,2017,10,10,1,1,97,97,INR
60375,422334,2017-10-10,2017,10,10,1,1,144,144,INR
46497,95818,2017-10-10,2017,10,10,1,1,255,255,INR
38070,238110,2017-10-10,2017,10,10,1,1,144,144,INR
93121,460122,2017-10-10,2017,10,10,1,1,333,333,INR
86200,79047,2017-10-10,2017,10,10,14,14,35199,35199,INR
85456,62710,2017-10-10,2017,10,10,1,1,32,32,INR
49784,55185,2017-10-10,2017,10,10,1,1,65,65,INR
26956,537231,2017-10-10,2017,10,10,1,1,93,93,INR
1594,134827,2017-10-10,2017,10,10,1,1,51,51,INR
18474,224175,2017-10-10,2017,10,10,1,1,162,162,INR
15862,374567,2017-10-10,2017,10,10,200,200,73880,73880,INR
51014,481107,2017-10-10,2017,10,10,21,21,13620,13620,INR
35249,348995,2017-10-10,2017,10,10,2,2,1426,1426,INR
14905,539017,2017-10-10,2017,10,10,2,2,1731,1731,INR
84847,264396,2017-10-10,2017,10,10,3,3,2079,2079,INR
49567,428791,2017-10-10,2017,10,10,7,7,5023,5023,INR
18371,348991,2017-10-10,2017,10,10,53,53,34241,34241,INR
91487,507782,2017-10-10,2017,10,10,1,1,0,0,INR
62220,520626,2017-10-10,2017,10,10,1,1,0,0,INR
43651,505216,2017-10-10,2017,10,10,1,1,1574,1574,INR
17539,531996,2017-10-10,2017,10,10,1,1,1306,1306,INR
66609,504122,2017-10-10,2017,10,10,30,30,31847,31847,INR
67278,539713,2017-10-10,2017,10,10,1,1,370,370,INR
16405,525404,2017-10-10,2017,10,10,40,40,22167,22167,INR
56753,520109,2017-10-10,2017,10,10,14,14,13009,13009,INR
55081,240153,2017-10-10,2017,10,10,23,23,32005,32005,INR
97434,531194,2017-10-10,2017,10,10,1,1,0,0,INR
24082,527736,2017-10-10,2017,10,10,1,1,0,0,INR
83704,507054,2017-10-10,2017,10,10,108,108,97745,97745,INR
6291,513986,2017-10-10,2017,10,10,7,7,7046,7046,INR
91286,536474,2017-10-10,2017,10,10,1,1,963,963,INR
11011,561511,2017-10-10,2017,10,10,23,23,80139,80139,INR
79885,111019,2017-10-10,2017,10,10,3,3,6491,6491,INR
91846,397115,2017-10-10,2017,10,10,47,47,89801,89801,INR
23122,511046,2017-10-10,2017,10,10,1,1,0,0,INR
17492,423422,2017-10-10,2017,10,10,30,30,48056,48056,INR
44759,205417,2017-10-10,2017,10,10,7,7,11315,11315,INR
82642,70710,2017-10-10,2017,10,10,7,7,7407,7407,INR
26987,491172,2017-10-10,2017,10,10,1,1,0,0,INR
33086,429786,2017-10-10,2017,10,10,1,1,0,0,INR
96923,391633,2017-10-10,2017,10,10,4,4,4926,4926,INR
62129,506086,2017-10-10,2017,10,10,8,8,10472,10472,INR
65651,399978,2017-10-10,2017,10,10,2,2,2667,2667,INR
28317,454312,2017-10-10,2017,10,10,7,7,6579,6579,INR
41791,70984,2017-10-10,2017,10,10,1,1,1625,1625,INR
12704,510062,2017-10-10,2017,10,10,2,2,5222,5222,INR
84406,516722,2017-10-10,2017,10,10,1,1,704,704,INR
31193,n/a,2017-10-10,2017,10,10,7,12889,15181,22305741,INR
72452,n/a,2017-10-10,2017,10,10,7,12889,7694,22305741,INR
30666,546127,2017-10-11,2017,10,11,7,7,6204,6204,INR
89408,541876,2017-10-11,2017,10,11,7,7,6204,6204,INR
96826,497633,2017-10-11,2017,10,11,1,1,269,269,INR
49447,37757,2017-10-11,2017,10,11,3,3,8213,8213,INR
30444,55947,2017-10-11,2017,10,11,3,3,10736,10736,INR
52137,562166,2017-10-11,2017,10,11,1,1,764,764,INR
24644,534633,2017-10-11,2017,10,11,43,43,23764,23764,INR
83775,481448,2017-10-11,2017,10,11,1,1,537,537,INR
97938,50180,2017-10-11,2017,10,11,1,1,806,806,INR
2521,495094,2017-10-11,2017,10,11,12,12,3741,3741,INR
39871,517219,2017-10-11,2017,10,11,11,11,2264,2264,INR
82243,519211,2017-10-11,2017,10,11,3,3,750,750,INR
92533,514946,2017-10-11,2017,10,11,18,18,4597,4597,INR
54257,481138,2017-10-11,2017,10,11,1,1,125,125,INR
29639,483933,2017-10-11,2017,10,11,2,2,634,634,INR
9099,480256,2017-10-11,2017,10,11,2,2,634,634,INR
51670,129515,2017-10-11,2017,10,11,5,5,1616,1616,INR
27729,559478,2017-10-11,2017,10,11,19,19,8269,8269,INR
70371,59613,2017-10-11,2017,10,11,8,8,2532,2532,INR
79710,441020,2017-10-11,2017,10,11,1,1,287,287,INR
82233,407313,2017-10-11,2017,10,11,4,4,1773,1773,INR
19162,504118,2017-10-11,2017,10,11,16,16,4000,4000,INR
67790,388960,2017-10-11,2017,10,11,1,1,250,250,INR
75127,238560,2017-10-11,2017,10,11,1,1,213,213,INR
18786,423722,2017-10-11,2017,10,11,1,1,500,500,INR
85505,186109,2017-10-11,2017,10,11,67,67,4023,4023,INR
43857,478443,2017-10-11,2017,10,11,150,150,5523,5523,INR
34789,510695,2017-10-11,2017,10,11,47,47,4139,4139,INR
70686,32162,2017-10-11,2017,10,11,4,4,481,481,INR
18961,391685,2017-10-11,2017,10,11,2,2,662,662,INR
98453,102324,2017-10-11,2017,10,11,1,1,79,79,INR
96589,11253,2017-10-11,2017,10,11,1,1,264,264,INR
86794,195786,2017-10-11,2017,10,11,7,7,833,833,INR
29064,337687,2017-10-11,2017,10,11,1,1,176,176,INR
14895,209415,2017-10-11,2017,10,11,89,89,22343,22343,INR
89202,454689,2017-10-11,2017,10,11,1,1,306,306,INR
19011,209374,2017-10-11,2017,10,11,107,107,72333,72333,INR
97097,206979,2017-10-11,2017,10,11,1,1,204,204,INR
80588,388963,2017-10-11,2017,10,11,13,13,3704,3704,INR
24077,575743,2017-10-11,2017,10,11,1,1,153,153,INR
89076,507376,2017-10-11,2017,10,11,13,13,3403,3403,INR
11536,450262,2017-10-11,2017,10,11,1,1,301,301,INR
56569,450263,2017-10-11,2017,10,11,7,7,9884,9884,INR
26407,97062,2017-10-11,2017,10,11,3,3,611,611,INR
95924,428602,2017-10-11,2017,10,11,1,1,208,208,INR
25090,266835,2017-10-11,2017,10,11,1,1,218,218,INR
43860,567723,2017-10-11,2017,10,11,4,4,2042,2042,INR
17857,524412,2017-10-11,2017,10,11,1,1,106,106,INR
56994,112734,2017-10-11,2017,10,11,5,5,1120,1120,INR
2850,106685,2017-10-11,2017,10,11,1,1,97,97,INR
74757,284436,2017-10-11,2017,10,11,1,1,74,74,INR
7156,312114,2017-10-11,2017,10,11,2,2,843,843,INR
77843,573203,2017-10-11,2017,10,11,1,1,148,148,INR
57475,30449,2017-10-11,2017,10,11,1,1,569,569,INR
46179,272304,2017-10-11,2017,10,11,1,1,185,185,INR
27351,556916,2017-10-11,2017,10,11,4,4,1347,1347,INR
83199,331555,2017-10-11,2017,10,11,7,7,1537,1537,INR
37257,298213,2017-10-11,2017,10,11,7,7,1472,1472,INR
49035,117346,2017-10-11,2017,10,11,1,1,139,139,INR
99348,48101,2017-10-11,2017,10,11,1,1,102,102,INR
14950,40908,2017-10-11,2017,10,11,1,1,106,106,INR
43655,57973,2017-10-11,2017,10,11,4,4,403,403,INR
50420,559725,2017-10-11,2017,10,11,1,1,153,153,INR
89525,420638,2017-10-11,2017,10,11,16,16,2130,2130,INR
63360,372994,2017-10-11,2017,10,11,1,1,88,88,INR
69144,244665,2017-10-11,2017,10,11,1,1,88,88,INR
29669,556555,2017-10-11,2017,10,11,1,1,93,93,INR
72143,289821,2017-10-11,2017,10,11,1,1,65,65,INR
58651,526628,2017-10-11,2017,10,11,40,40,22778,22778,INR
32559,155204,2017-10-11,2017,10,11,1,1,42,42,INR
55584,387391,2017-10-11,2017,10,11,1,1,250,250,INR
92581,194540,2017-10-11,2017,10,11,1,1,83,83,INR
90780,492524,2017-10-11,2017,10,11,54,54,43037,43037,INR
83869,320400,2017-10-11,2017,10,11,1,1,620,620,INR
7436,156105,2017-10-11,2017,10,11,3,3,3319,3319,INR
34776,391760,2017-10-11,2017,10,11,1,1,778,778,INR
53688,443572,2017-10-11,2017,10,11,12,12,13995,13995,INR
34162,286267,2017-10-11,2017,10,11,1,1,125,125,INR
77240,484298,2017-10-11,2017,10,11,2,2,542,542,INR
54641,161113,2017-10-11,2017,10,11,4,4,1375,1375,INR
76564,462302,2017-10-11,2017,10,11,13,13,2356,2356,INR
65896,328772,2017-10-11,2017,10,11,1,1,250,250,INR
45641,390272,2017-10-11,2017,10,11,29,29,35431,35431,INR
52828,108983,2017-10-11,2017,10,11,12,12,11986,11986,INR
33190,141918,2017-10-11,2017,10,11,1,1,185,185,INR
20831,412591,2017-10-11,2017,10,11,1,1,1912,1912,INR
47621,66120,2017-10-11,2017,10,11,1,1,231,231,INR
48634,516208,2017-10-11,2017,10,11,1,1,134,134,INR
63043,149213,2017-10-11,2017,10,11,1,1,157,157,INR
29486,500964,2017-10-11,2017,10,11,3,3,208,208,INR
4064,465402,2017-10-11,2017,10,11,8,8,319,319,INR
82421,572597,2017-10-11,2017,10,11,155,155,7273,7273,INR
93513,355970,2017-10-11,2017,10,11,149,149,7491,7491,INR
36690,341335,2017-10-11,2017,10,11,3,3,278,278,INR
93983,559551,2017-10-11,2017,10,11,81,81,7574,7574,INR
46541,400498,2017-10-11,2017,10,11,120,120,10509,10509,INR
99537,402674,2017-10-11,2017,10,11,540,540,86500,86500,INR
50875,294220,2017-10-11,2017,10,11,1,1,116,116,INR
34216,382927,2017-10-11,2017,10,11,5,5,630,630,INR
26733,486212,2017-10-11,2017,10,11,16,16,1000,1000,INR
52645,468674,2017-10-11,2017,10,11,11,11,1292,1292,INR
16180,404255,2017-10-11,2017,10,11,1,1,148,148,INR
77711,74942,2017-10-11,2017,10,11,3,3,486,486,INR
43197,397532,2017-10-11,2017,10,11,2,2,333,333,INR
9040,249602,2017-10-11,2017,10,11,49,49,13435,13435,INR
86228,475643,2017-10-11,2017,10,11,9,9,1194,1194,INR
38148,12415,2017-10-11,2017,10,11,74,74,8153,8153,INR
11178,1091,2017-10-11,2017,10,11,40,40,0,0,INR
56336,406654,2017-10-11,2017,10,11,1,1,134,134,INR
61018,369285,2017-10-11,2017,10,11,1,1,79,79,INR
83697,534657,2017-10-11,2017,10,11,1,1,231,231,INR
46431,455768,2017-10-11,2017,10,11,1,1,394,394,INR
77285,509602,2017-10-11,2017,10,11,1,1,241,241,INR
65334,322715,2017-10-11,2017,10,11,1,1,421,421,INR
15306,564989,2017-10-11,2017,10,11,1,1,106,106,INR
9640,543700,2017-10-11,2017,10,11,1,1,116,116,INR
84655,565834,2017-10-11,2017,10,11,1,1,111,111,INR
36343,492307,2017-10-11,2017,10,11,1,1,148,148,INR
63595,476874,2017-10-11,2017,10,11,1,1,185,185,INR
97973,429402,2017-10-11,2017,10,11,2,2,963,963,INR
11893,418592,2017-10-11,2017,10,11,1,1,250,250,INR
48949,246447,2017-10-11,2017,10,11,1,1,296,296,INR
74410,57426,2017-10-11,2017,10,11,1,1,269,269,INR
28791,365141,2017-10-11,2017,10,11,1,1,352,352,INR
56966,380711,2017-10-11,2017,10,11,1,1,231,231,INR
65003,41598,2017-10-11,2017,10,11,1,1,407,407,INR
74604,427082,2017-10-11,2017,10,11,1,1,102,102,INR
73026,466796,2017-10-11,2017,10,11,1,1,463,463,INR
21842,464380,2017-10-11,2017,10,11,1,1,486,486,INR
12579,480609,2017-10-11,2017,10,11,1,1,102,102,INR
6735,339637,2017-10-11,2017,10,11,1,1,120,120,INR
35216,313805,2017-10-11,2017,10,11,1,1,60,60,INR
38571,407764,2017-10-11,2017,10,11,1,1,32,32,INR
45706,36290,2017-10-11,2017,10,11,1,1,32,32,INR
98551,458322,2017-10-11,2017,10,11,1,1,60,60,INR
95043,534284,2017-10-11,2017,10,11,1,1,171,171,INR
9419,579809,2017-10-11,2017,10,11,1,1,32,32,INR
28829,458923,2017-10-11,2017,10,11,2,2,218,218,INR
60583,314135,2017-10-11,2017,10,11,1,1,157,157,INR
17764,461204,2017-10-11,2017,10,11,1,1,319,319,INR
93760,573285,2017-10-11,2017,10,11,2,2,296,296,INR
28802,157074,2017-10-11,2017,10,11,1,1,130,130,INR
86158,435821,2017-10-11,2017,10,11,1,1,315,315,INR
26684,433401,2017-10-11,2017,10,11,1,1,204,204,INR
82663,535399,2017-10-11,2017,10,11,1,1,97,97,INR
47429,497412,2017-10-11,2017,10,11,1,1,426,426,INR
77676,13812,2017-10-11,2017,10,11,1,1,796,796,INR
48490,412085,2017-10-11,2017,10,11,1,1,222,222,INR
6463,53085,2017-10-11,2017,10,11,1,1,148,148,INR
55507,60606,2017-10-11,2017,10,11,1,1,139,139,INR
50715,444685,2017-10-11,2017,10,11,1,1,111,111,INR
64110,54057,2017-10-11,2017,10,11,1,1,102,102,INR
75453,74879,2017-10-11,2017,10,11,1,1,181,181,INR
228,405894,2017-10-11,2017,10,11,1,1,125,125,INR
98045,543897,2017-10-11,2017,10,11,1,1,32,32,INR
29931,421944,2017-10-11,2017,10,11,1,1,171,171,INR
68429,409445,2017-10-11,2017,10,11,1,1,255,255,INR
11121,570563,2017-10-11,2017,10,11,1,1,310,310,INR
17645,446661,2017-10-11,2017,10,11,1,1,167,167,INR
44124,568096,2017-10-11,2017,10,11,1,1,426,426,INR
90062,538561,2017-10-11,2017,10,11,1,1,111,111,INR
72657,557089,2017-10-11,2017,10,11,2,2,167,167,INR
98950,56039,2017-10-11,2017,10,11,1,1,46,46,INR
66210,491022,2017-10-11,2017,10,11,1,1,46,46,INR
29754,53053,2017-10-11,2017,10,11,1,1,111,111,INR
56313,490594,2017-10-11,2017,10,11,1,1,125,125,INR
39094,440559,2017-10-11,2017,10,11,1,1,1060,1060,INR
6149,105695,2017-10-11,2017,10,11,1,1,569,569,INR
47097,552470,2017-10-11,2017,10,11,1,1,782,782,INR
82100,532980,2017-10-11,2017,10,11,1,1,463,463,INR
35401,518355,2017-10-11,2017,10,11,3,3,1940,1940,INR
14690,5119,2017-10-11,2017,10,11,3,3,2972,2972,INR
61045,3855,2017-10-11,2017,10,11,7,7,8644,8644,INR
3098,454510,2017-10-11,2017,10,11,1,1,306,306,INR
53064,29510,2017-10-11,2017,10,11,1,1,495,495,INR
31918,344755,2017-10-11,2017,10,11,1,1,921,921,INR
77537,15117,2017-10-11,2017,10,11,1,1,2282,2282,INR
35981,273516,2017-10-11,2017,10,11,5,5,6014,6014,INR
57051,512697,2017-10-11,2017,10,11,1,1,370,370,INR
22667,509235,2017-10-11,2017,10,11,160,160,286759,286759,INR
79376,368601,2017-10-11,2017,10,11,1,1,1833,1833,INR
61238,496352,2017-10-11,2017,10,11,15,15,18171,18171,INR
60483,507558,2017-10-11,2017,10,11,7,7,10801,10801,INR
49504,515081,2017-10-11,2017,10,11,1,1,745,745,INR
86371,571056,2017-10-11,2017,10,11,7,7,10801,10801,INR
17644,83277,2017-10-11,2017,10,11,67,67,63991,63991,INR
43817,480821,2017-10-11,2017,10,11,3,3,2306,2306,INR
4186,533171,2017-10-11,2017,10,11,1,1,963,963,INR
7352,517954,2017-10-11,2017,10,11,13,13,31185,31185,INR
5784,228778,2017-10-11,2017,10,11,4,4,9472,9472,INR
40656,503899,2017-10-11,2017,10,11,1,1,741,741,INR
53242,298882,2017-10-11,2017,10,11,3,3,9528,9528,INR
40019,112307,2017-10-11,2017,10,11,30,30,46037,46037,INR
53112,501312,2017-10-11,2017,10,11,1,1,981,981,INR
58938,349555,2017-10-11,2017,10,11,8,8,10773,10773,INR
25979,429895,2017-10-11,2017,10,11,7,7,11736,11736,INR
92447,531509,2017-10-11,2017,10,11,13,13,18556,18556,INR
41899,379472,2017-10-11,2017,10,11,1,1,907,907,INR
36636,297389,2017-10-11,2017,10,11,5,5,4648,4648,INR
8236,76202,2017-10-11,2017,10,11,2,2,2287,2287,INR
61476,80402,2017-10-11,2017,10,11,27,27,28394,28394,INR
37223,241691,2017-10-11,2017,10,11,1,1,583,583,INR
954,512365,2017-10-11,2017,10,11,1,1,2398,2398,INR
49846,n/a,2017-10-11,2017,10,11,3,12889,7991,22305741,INR
84776,477947,2017-10-12,2017,10,12,2,2,4889,4889,INR
57427,37669,2017-10-12,2017,10,12,1,1,269,269,INR
10315,243025,2017-10-12,2017,10,12,1,1,3519,3519,INR
37737,105268,2017-10-12,2017,10,12,13,13,42954,42954,INR
58525,47421,2017-10-12,2017,10,12,1,1,1528,1528,INR
8420,504355,2017-10-12,2017,10,12,2,2,3032,3032,INR
54643,467193,2017-10-12,2017,10,12,9,9,2171,2171,INR
67266,474873,2017-10-12,2017,10,12,1,1,644,644,INR
73270,562200,2017-10-12,2017,10,12,49,49,12306,12306,INR
88419,569130,2017-10-12,2017,10,12,1,1,380,380,INR
9536,387582,2017-10-12,2017,10,12,3,3,2074,2074,INR
85470,466009,2017-10-12,2017,10,12,1,1,565,565,INR
58115,480628,2017-10-12,2017,10,12,22,22,10718,10718,INR
60309,518919,2017-10-12,2017,10,12,1,1,287,287,INR
24070,255827,2017-10-12,2017,10,12,64,64,23903,23903,INR
55505,255038,2017-10-12,2017,10,12,17,17,4769,4769,INR
84471,578814,2017-10-12,2017,10,12,2,2,505,505,INR
16559,459782,2017-10-12,2017,10,12,32,32,6750,6750,INR
29652,347533,2017-10-12,2017,10,12,3,3,292,292,INR
24218,163244,2017-10-12,2017,10,12,41,41,1722,1722,INR
82100,539461,2017-10-12,2017,10,12,167,167,12477,12477,INR
38809,388393,2017-10-12,2017,10,12,71,71,5995,5995,INR
68716,37742,2017-10-12,2017,10,12,40,40,6426,6426,INR
10758,382520,2017-10-12,2017,10,12,3,3,352,352,INR
29970,209318,2017-10-12,2017,10,12,8,8,2000,2000,INR
83386,502662,2017-10-12,2017,10,12,1,1,306,306,INR
10847,194703,2017-10-12,2017,10,12,1,1,204,204,INR
18801,344025,2017-10-12,2017,10,12,7,7,1704,1704,INR
42505,361768,2017-10-12,2017,10,12,1,1,639,639,INR
27290,450261,2017-10-12,2017,10,12,1,1,556,556,INR
35022,142069,2017-10-12,2017,10,12,2,2,1556,1556,INR
91054,435871,2017-10-12,2017,10,12,1,1,435,435,INR
4309,149957,2017-10-12,2017,10,12,10,10,3019,3019,INR
59160,96842,2017-10-12,2017,10,12,1,1,167,167,INR
43992,101997,2017-10-12,2017,10,12,1,1,56,56,INR
84015,194548,2017-10-12,2017,10,12,1,1,593,593,INR
63154,140197,2017-10-12,2017,10,12,15,15,5097,5097,INR
61853,274405,2017-10-12,2017,10,12,19,19,18954,18954,INR
93183,333063,2017-10-12,2017,10,12,9,9,12694,12694,INR
91965,568664,2017-10-12,2017,10,12,1,1,1676,1676,INR
3777,520951,2017-10-12,2017,10,12,1,1,222,222,INR
14862,571270,2017-10-12,2017,10,12,1,1,88,88,INR
89054,506216,2017-10-12,2017,10,12,1,1,74,74,INR
20451,490498,2017-10-12,2017,10,12,7,7,1537,1537,INR
79066,428126,2017-10-12,2017,10,12,1,1,93,93,INR
22112,408410,2017-10-12,2017,10,12,1,1,190,190,INR
24547,441553,2017-10-12,2017,10,12,2,2,491,491,INR
23577,548437,2017-10-12,2017,10,12,1,1,185,185,INR
34911,48343,2017-10-12,2017,10,12,1,1,190,190,INR
46720,328025,2017-10-12,2017,10,12,1,1,116,116,INR
18357,66681,2017-10-12,2017,10,12,1,1,65,65,INR
37480,14920,2017-10-12,2017,10,12,1,1,134,134,INR
57135,12468,2017-10-12,2017,10,12,2,2,546,546,INR
18339,44147,2017-10-12,2017,10,12,96,96,24352,24352,INR
26104,90963,2017-10-12,2017,10,12,13,13,2194,2194,INR
35151,327719,2017-10-12,2017,10,12,32,32,4259,4259,INR
93082,369125,2017-10-12,2017,10,12,1,1,0,0,INR
69802,369124,2017-10-12,2017,10,12,1,1,361,361,INR
91843,149753,2017-10-12,2017,10,12,1,1,185,185,INR
5932,62437,2017-10-12,2017,10,12,1,1,157,157,INR
44977,573883,2017-10-12,2017,10,12,8,8,1125,1125,INR
20360,488368,2017-10-12,2017,10,12,1,1,46,46,INR
51881,465389,2017-10-12,2017,10,12,7,7,2157,2157,INR
17090,46943,2017-10-12,2017,10,12,1,1,245,245,INR
88988,306438,2017-10-12,2017,10,12,2,2,565,565,INR
95974,78362,2017-10-12,2017,10,12,3,3,3389,3389,INR
14776,467785,2017-10-12,2017,10,12,1,1,417,417,INR
24139,531130,2017-10-12,2017,10,12,1,1,181,181,INR
49307,34206,2017-10-12,2017,10,12,1,1,162,162,INR
66430,29920,2017-10-12,2017,10,12,1,1,46,46,INR
26527,350750,2017-10-12,2017,10,12,1,1,241,241,INR
97921,508010,2017-10-12,2017,10,12,1,1,148,148,INR
56510,543141,2017-10-12,2017,10,12,1,1,324,324,INR
45558,411359,2017-10-12,2017,10,12,1,1,111,111,INR
20417,408445,2017-10-12,2017,10,12,56,56,68329,68329,INR
46066,330656,2017-10-12,2017,10,12,1,1,370,370,INR
19,561010,2017-10-12,2017,10,12,13,13,19690,19690,INR
47429,562344,2017-10-12,2017,10,12,3,3,6241,6241,INR
95884,455063,2017-10-12,2017,10,12,7,7,8606,8606,INR
16804,352503,2017-10-12,2017,10,12,1,1,162,162,INR
67928,535560,2017-10-12,2017,10,12,1,1,296,296,INR
8782,408315,2017-10-12,2017,10,12,1,1,93,93,INR
69709,337597,2017-10-12,2017,10,12,1,1,88,88,INR
46566,500766,2017-10-12,2017,10,12,1,1,116,116,INR
1455,561553,2017-10-12,2017,10,12,5,5,213,213,INR
96968,331308,2017-10-12,2017,10,12,164,164,7713,7713,INR
33548,480446,2017-10-12,2017,10,12,313,313,26903,26903,INR
19799,331763,2017-10-12,2017,10,12,45,45,3435,3435,INR
1241,260669,2017-10-12,2017,10,12,60,60,5255,5255,INR
48354,423471,2017-10-12,2017,10,12,60,60,5176,5176,INR
